energy_consumption_kwh,hour,client_id,date,ext_dev_ref,energy_consumption,resolution,date_dt,timestamp_local,timestamp_utc,location_id,meter_id,year,month,day,hour_of_day,day_of_week,quarter,is_weekend,season,time_period,load_period,data_quality_flag,daily_total_kwh,daily_avg_kwh,consumption_vs_daily_avg
100.0,16,111111,2022-01-03,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-03,2022-01-03 16:00:00+02:00,2022-01-03 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,3.0,16.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,17,111111,2022-01-03,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-03,2022-01-03 17:00:00+02:00,2022-01-03 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,3.0,17.0,0.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,18,111111,2022-01-03,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-03,2022-01-03 18:00:00+02:00,2022-01-03 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,3.0,18.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,19,111111,2022-01-03,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-03,2022-01-03 19:00:00+02:00,2022-01-03 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,3.0,19.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,20,111111,2022-01-03,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-03,2022-01-03 20:00:00+02:00,2022-01-03 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,3.0,20.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,21,111111,2022-01-03,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-03,2022-01-03 21:00:00+02:00,2022-01-03 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,3.0,21.0,0.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,22,111111,2022-01-03,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-03,2022-01-03 22:00:00+02:00,2022-01-03 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,3.0,22.0,0.0,1.0,False,winter,peak,off_peak,valid,2400.0,100.0,1.0
100.0,23,111111,2022-01-03,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-03,2022-01-03 23:00:00+02:00,2022-01-03 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,3.0,23.0,0.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,0,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 00:00:00+02:00,2022-01-03 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,0.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,1,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 01:00:00+02:00,2022-01-03 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,1.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,2,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 02:00:00+02:00,2022-01-04 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,2.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,3,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 03:00:00+02:00,2022-01-04 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,3.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,4,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 04:00:00+02:00,2022-01-04 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,4.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,5,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 05:00:00+02:00,2022-01-04 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,5.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,6,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 06:00:00+02:00,2022-01-04 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,6.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,7,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 07:00:00+02:00,2022-01-04 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,7.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,8,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 08:00:00+02:00,2022-01-04 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,8.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,9,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 09:00:00+02:00,2022-01-04 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,9.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,10,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 10:00:00+02:00,2022-01-04 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,10.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,11,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 11:00:00+02:00,2022-01-04 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,11.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,12,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 12:00:00+02:00,2022-01-04 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,12.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,13,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 13:00:00+02:00,2022-01-04 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,13.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,14,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 14:00:00+02:00,2022-01-04 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,14.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,15,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 15:00:00+02:00,2022-01-04 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,15.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,16,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 16:00:00+02:00,2022-01-04 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,16.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,17,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 17:00:00+02:00,2022-01-04 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,17.0,1.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,18,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 18:00:00+02:00,2022-01-04 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,18.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,19,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 19:00:00+02:00,2022-01-04 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,19.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,20,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 20:00:00+02:00,2022-01-04 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,20.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,21,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 21:00:00+02:00,2022-01-04 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,21.0,1.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,22,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 22:00:00+02:00,2022-01-04 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,22.0,1.0,1.0,False,winter,peak,off_peak,valid,2400.0,100.0,1.0
100.0,23,111111,2022-01-04,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-04,2022-01-04 23:00:00+02:00,2022-01-04 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,4.0,23.0,1.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,0,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 00:00:00+02:00,2022-01-04 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,0.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,1,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 01:00:00+02:00,2022-01-04 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,1.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,2,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 02:00:00+02:00,2022-01-05 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,2.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,3,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 03:00:00+02:00,2022-01-05 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,3.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,4,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 04:00:00+02:00,2022-01-05 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,4.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,5,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 05:00:00+02:00,2022-01-05 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,5.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,6,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 06:00:00+02:00,2022-01-05 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,6.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,7,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 07:00:00+02:00,2022-01-05 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,7.0,2.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,8,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 08:00:00+02:00,2022-01-05 06:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,8.0,2.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,9,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 09:00:00+02:00,2022-01-05 07:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,9.0,2.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,10,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 10:00:00+02:00,2022-01-05 08:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,10.0,2.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,11,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 11:00:00+02:00,2022-01-05 09:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,11.0,2.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,12,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 12:00:00+02:00,2022-01-05 10:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,12.0,2.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,13,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 13:00:00+02:00,2022-01-05 11:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,13.0,2.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,14,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 14:00:00+02:00,2022-01-05 12:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,14.0,2.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,15,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 15:00:00+02:00,2022-01-05 13:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,15.0,2.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,16,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 16:00:00+02:00,2022-01-05 14:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,16.0,2.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,17,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 17:00:00+02:00,2022-01-05 15:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,17.0,2.0,1.0,False,winter,peak,shoulder,valid,2400.0,100.0,1.0
100.0,18,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 18:00:00+02:00,2022-01-05 16:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,18.0,2.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,19,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 19:00:00+02:00,2022-01-05 17:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,19.0,2.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,20,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 20:00:00+02:00,2022-01-05 18:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,20.0,2.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,21,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 21:00:00+02:00,2022-01-05 19:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,21.0,2.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
100.0,22,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 22:00:00+02:00,2022-01-05 20:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,22.0,2.0,1.0,False,winter,peak,off_peak,valid,2400.0,100.0,1.0
100.0,23,111111,2022-01-05,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-05,2022-01-05 23:00:00+02:00,2022-01-05 21:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,5.0,23.0,2.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,0,111111,2022-01-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-06,2022-01-06 00:00:00+02:00,2022-01-05 22:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,6.0,0.0,3.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,1,111111,2022-01-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-06,2022-01-06 01:00:00+02:00,2022-01-05 23:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,6.0,1.0,3.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,2,111111,2022-01-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-06,2022-01-06 02:00:00+02:00,2022-01-06 00:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,6.0,2.0,3.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,3,111111,2022-01-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-06,2022-01-06 03:00:00+02:00,2022-01-06 01:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,6.0,3.0,3.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,4,111111,2022-01-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-06,2022-01-06 04:00:00+02:00,2022-01-06 02:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,6.0,4.0,3.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,5,111111,2022-01-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-06,2022-01-06 05:00:00+02:00,2022-01-06 03:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,6.0,5.0,3.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,6,111111,2022-01-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-06,2022-01-06 06:00:00+02:00,2022-01-06 04:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,6.0,6.0,3.0,1.0,False,winter,off_peak,off_peak,valid,2400.0,100.0,1.0
100.0,7,111111,2022-01-06,ext_device_1,"[100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.
 100. 100. 100. 100. 100. 100. 100. 100. 100. 100.]",60min,2022-01-06,2022-01-06 07:00:00+02:00,2022-01-06 05:00:00+00:00,Europe/Vilnius,ext_device_1,2022.0,1.0,6.0,7.0,3.0,1.0,False,winter,peak,peak,valid,2400.0,100.0,1.0
